distributor_id,industry,sku,category,sales,avg_quarterly_sales,movement_category,quarter,year,total_quarter_sales,prev_quarter_sales,is_diwali,is_ganesh_chaturthi,is_gudi_padwa,is_eid,is_akshay_tritiya,is_dussehra_navratri,is_onam,is_christmas,time_idx,date
DIST006,Financial Services,Supradyn Multivitamin Tablets,Health,4003.39,3263.81,Medium,4,2025,4003.39,4443.0,1,0,0,0,0,1,0,1,4519,2025-10-07
DIST032,Manufacturing,Coca-Cola 2L Bottle,Beverages,28119.94,22796.18,Medium,4,2025,28119.94,30347.48,1,0,0,0,0,1,0,1,23062,2025-11-26
DIST006,Financial Services,"Sony Bravia 55"" OLED TV",Electronics,3681.05,1982.55,Fast Moving,4,2025,3681.05,2685.82,1,0,0,0,0,1,0,1,4340,2025-10-03
DIST033,E-commerce,PetSafe Gentle Leader Collar,Pet Supplies,898.85,1265.77,Medium,3,2025,898.85,700.17,0,1,0,0,0,1,1,0,24022,2025-09-20
DIST004,Healthcare,Uniqlo AIRism Undershirt,Apparel,4122.18,4630.7,Medium,2,2022,4122.18,3665.49,0,0,1,0,1,0,0,0,2642,2022-04-04
DIST048,Manufacturing,Faber-Castell Highlighters,Office Supplies,5433.83,6957.07,Slow Moving,3,2025,5433.83,5766.25,0,1,0,0,0,1,1,0,36201,2025-09-11
DIST034,E-commerce,Milton Thermosteel Flask,Home Goods,12857.6,21658.67,Fast Moving,1,2020,12857.6,11571.84,0,0,1,0,0,0,0,0,25227,2020-03-27
DIST043,Education,Puma Running Shorts,Apparel,5201.44,9210.96,Fast Moving,1,2025,5201.44,9011.95,0,0,1,1,0,0,0,0,32611,2025-01-06
DIST039,Financial Services,Lenovo ThinkPad X1,Electronics,11662.93,16091.06,Medium,4,2021,11662.93,8550.09,1,0,0,0,0,1,0,1,29195,2021-11-05
DIST002,Hospitality,Neutrogena Sunscreen SPF 50,Beauty,4884.01,9695.03,Fast Moving,2,2020,4884.01,4181.29,0,0,1,1,1,0,0,0,1171,2020-03-26
DIST036,Healthcare,Exide Battery 65Ah,Automotive,44848.66,36472.36,Medium,2,2021,44848.66,33429.55,0,0,1,1,1,0,0,0,27031,2021-04-15
DIST029,Manufacturing,Bajaj Mixer Grinder,Home Goods,10402.14,7816.7,Slow Moving,4,2025,10402.14,6304.66,1,0,0,0,0,1,0,1,21279,2025-12-14
DIST045,E-commerce,Classmate Notebook Set,Office Supplies,7384.96,5049.67,Medium,4,2024,7384.96,7711.18,1,0,0,0,0,1,0,1,33891,2024-11-03
DIST043,Education,Carrom Board Full Size,Toys,2442.41,5188.35,Fast Moving,2,2020,2442.41,2330.14,0,0,1,1,1,0,0,0,32663,2020-03-23
DIST026,Manufacturing,North Face Puffer Jacket,Apparel,9542.67,8039.47,Fast Moving,3,2022,9542.67,5093.36,0,1,0,1,0,1,1,0,18340,2022-08-29
DIST033,E-commerce,Morphy Richards Toaster,Home Goods,5412.49,7381.4,Fast Moving,1,2022,5412.49,13170.99,0,0,1,1,0,0,0,0,24274,2022-04-02
DIST016,E-commerce,Milton Thermosteel Flask,Home Goods,22461.06,21658.67,Fast Moving,1,2024,22461.06,52458.27,0,0,1,1,0,0,0,0,11506,2024-04-09
DIST042,Retail,Sprite 2.25L Bottle,Beverages,5156.97,7729.18,Slow Moving,1,2022,5156.97,10791.25,0,0,1,1,0,0,0,0,31949,2022-04-01
DIST032,Manufacturing,Everest Chicken Masala,Food,1202.0,1251.2,Fast Moving,2,2020,1202.0,775.01,0,0,1,1,1,0,0,0,23154,2020-03-25
DIST005,Financial Services,Bisleri 20L Can,Beverages,4089.7,7506.31,Medium,1,2023,4089.7,8181.3,0,0,1,1,0,0,0,0,3780,2023-03-24
DIST019,E-commerce,Parker Vector Fountain Pen,Office Supplies,14112.62,13816.22,Fast Moving,4,2022,14112.62,14675.78,1,0,0,0,0,1,0,1,13749,2022-10-22
DIST031,Education,Tetra Fish Food 1L,Pet Supplies,2800.62,6832.26,Medium,3,2020,2800.62,3056.18,0,1,0,0,0,1,1,0,22607,2020-08-22
DIST029,Manufacturing,Play-Doh Modeling Compound,Toys,5597.67,3242.42,Slow Moving,4,2021,5597.67,3421.64,1,0,0,0,0,1,0,1,21062,2021-11-02
DIST042,Retail,Real Mixed Fruit Juice,Beverages,4840.96,3092.51,Medium,3,2024,4840.96,3324.07,0,1,0,0,0,1,1,0,31244,2024-09-07
DIST036,Healthcare,Pedigree Adult Dog Food 10kg,Pet Supplies,3795.17,4920.06,Slow Moving,1,2021,3795.17,7179.91,0,0,1,0,0,0,0,0,26510,2021-04-14
DIST016,E-commerce,OnePlus 12 5G,Electronics,1640.1,2251.76,Slow Moving,1,2021,1640.1,3699.49,0,0,1,0,0,0,0,0,11471,2021-04-11
DIST015,Retail,Under Armour Performance Polo,Apparel,8284.56,7390.86,Medium,4,2021,8284.56,6063.93,1,0,0,0,0,1,0,1,10654,2021-11-05
DIST048,Manufacturing,Cadbury Dairy Milk Chocolate,Food,10417.37,12480.74,Slow Moving,2,2021,10417.37,9126.15,0,0,1,1,1,0,0,0,35728,2021-04-11
DIST007,E-commerce,Fluval Aquarium Filter,Pet Supplies,3239.5,3819.25,Slow Moving,4,2021,3239.5,2091.52,1,0,0,0,0,1,0,1,5464,2021-11-04
DIST037,Education,Reebok Dumbbells Set,Sports,953.23,1200.72,Slow Moving,1,2020,953.23,857.91,0,0,1,0,0,0,0,0,27441,2020-03-26
DIST023,Manufacturing,Nerolac Impressions HD Paint,Paint and ancillaries,1130.77,930.34,Medium,2,2021,1130.77,625.62,0,0,1,1,1,0,0,0,16657,2021-04-11
DIST047,Manufacturing,7UP 600ml Bottle,Beverages,1926.56,1285.49,Medium,1,2025,1926.56,2554.75,0,0,1,1,0,0,0,0,35063,2025-02-03
DIST023,Manufacturing,Bombay Dyeing Bedsheet Set,Home Goods,7675.01,6567.88,Medium,3,2022,7675.01,8253.16,0,1,0,1,0,1,1,0,16886,2022-09-02
DIST011,Healthcare,Bosch Wiper Blades,Automotive,5254.62,6474.21,Medium,1,2023,5254.62,8742.34,0,0,1,1,0,0,0,0,8377,2023-03-24
DIST026,Manufacturing,Asian Paints Dynamo Adhesive,Paint and ancillaries,9543.09,5602.99,Medium,3,2025,9543.09,13178.88,0,1,0,0,0,1,1,0,18399,2025-07-04
DIST024,Hospitality,Disney Princess Doll,Toys,2923.53,3623.32,Slow Moving,1,2024,2923.53,5828.23,0,0,1,1,0,0,0,0,17229,2024-04-10
DIST024,Hospitality,Paper Boat Aam Panna,Beverages,2714.81,6158.53,Medium,2,2020,2714.81,2378.45,0,0,1,1,1,0,0,0,17507,2020-03-23
DIST027,Wholesale,Asian Paints Ultra Adhesive,Paint and ancillaries,2678.45,3065.84,Fast Moving,1,2023,2678.45,4000.48,0,0,1,1,0,0,0,0,19783,2023-03-21
DIST040,Retail,Kinley Water 1L Pack,Beverages,5910.95,8863.91,Medium,2,2021,5910.95,4850.84,0,0,1,1,1,0,0,0,30155,2021-04-14
DIST042,Retail,Voltas 2 Ton Window AC,Electronics,9921.21,4366.23,Medium,4,2020,9921.21,5396.12,1,0,0,1,0,1,0,1,31921,2020-11-16
DIST048,Manufacturing,Faber-Castell Highlighters,Office Supplies,5611.47,6957.07,Slow Moving,4,2020,5611.47,4365.4,1,0,0,1,0,1,0,1,36184,2020-11-12
DIST025,Financial Services,Mountain Dew 750ml,Beverages,2369.79,3155.51,Medium,2,2022,2369.79,2590.33,0,0,1,0,1,0,0,0,18085,2022-03-31
DIST029,Manufacturing,Nivea Men Face Wash,Beauty,804.38,1370.86,Slow Moving,4,2020,804.38,709.81,1,0,0,1,0,1,0,1,21305,2020-11-14
DIST013,Manufacturing,Morphy Richards Toaster,Home Goods,6174.01,7381.4,Fast Moving,1,2025,6174.01,11388.14,0,0,1,1,0,0,0,0,9526,2025-02-14
DIST009,Manufacturing,Speedo Swimming Goggles,Sports,2237.09,2407.12,Fast Moving,2,2023,2237.09,2302.97,0,0,1,0,1,0,0,0,6688,2023-03-21
DIST042,Retail,JK Tyre 185/65 R15,Automotive,2018.52,3179.2,Slow Moving,2,2020,2018.52,1558.78,0,0,1,1,1,0,0,0,31709,2020-03-25
DIST017,Retail,Olay Total Effects Day Cream,Beauty,2037.06,2151.41,Medium,3,2024,2037.06,1653.63,0,1,0,0,0,1,1,0,11962,2024-09-06
DIST032,Manufacturing,Nivia Basketball,Sports,5450.65,5532.88,Fast Moving,3,2022,5450.65,5722.82,0,1,0,1,0,1,1,0,23322,2022-09-02
DIST031,Education,Borosil Glass Set,Home Goods,2397.53,2770.72,Medium,1,2022,2397.53,4651.92,0,0,1,1,0,0,0,0,22637,2022-04-04
DIST013,Manufacturing,Reynolds Trimax Pen Pack,Office Supplies,913.21,1408.82,Medium,1,2020,913.21,821.89,0,0,1,0,0,0,0,0,9619,2020-03-24
DIST032,Manufacturing,Asian Paints Royale Luxury Emulsion,Paint and ancillaries,4408.65,7547.97,Medium,1,2020,4408.65,3967.78,0,0,1,0,0,0,0,0,23197,2020-03-27
DIST009,Manufacturing,MAC Ruby Woo Lipstick,Beauty,8032.58,5146.8,Fast Moving,4,2023,8032.58,8374.5,1,0,0,0,0,1,0,1,6346,2023-11-13
DIST008,Manufacturing,Patanjali Honey 500g,Food,8371.56,11020.67,Slow Moving,3,2021,8371.56,7290.68,0,1,0,1,0,1,1,0,6108,2021-09-12
DIST030,Financial Services,Voltas 2 Ton Window AC,Electronics,8867.51,4366.23,Slow Moving,4,2025,8867.51,5401.8,1,0,0,0,0,1,0,1,21554,2025-10-16
DIST043,Education,Fevicol SH Wood Adhesive 1kg,Paint and ancillaries,5951.92,6171.51,Fast Moving,2,2023,5951.92,3226.22,0,0,1,0,1,0,0,0,32313,2023-03-24
DIST048,Manufacturing,MDH Garam Masala,Food,4582.85,6345.93,Slow Moving,2,2025,4582.85,4114.11,0,0,1,1,1,0,0,0,35544,2025-06-23
DIST036,Healthcare,Parle-G Biscuits Value Pack,Food,8543.5,5909.6,Medium,4,2020,8543.5,7088.21,1,0,0,1,0,1,0,1,27400,2020-11-13
DIST032,Manufacturing,Milton Thermosteel Flask,Home Goods,19568.25,21658.67,Fast Moving,4,2024,19568.25,13248.55,1,0,0,0,0,1,0,1,23584,2024-11-01
DIST006,Financial Services,Nerolac Impressions HD Paint,Paint and ancillaries,1408.15,930.34,Medium,3,2021,1408.15,1791.83,0,1,0,1,0,1,1,0,4305,2021-09-11
DIST023,Manufacturing,Honda Engine Oil 10W-30,Automotive,4803.2,4770.42,Medium,2,2020,4803.2,3484.23,0,0,1,1,1,0,0,0,16746,2020-03-25
DIST050,Wholesale,Minute Maid Pulpy Orange,Beverages,6204.49,8939.18,Medium,4,2022,6204.49,8212.78,1,0,0,0,0,1,0,1,37524,2022-10-25
DIST006,Financial Services,Ensure Protein Powder,Health,5287.01,6692.47,Medium,4,2020,5287.01,2928.8,1,0,0,1,0,1,0,1,4661,2020-11-13
DIST033,E-commerce,Columbia Fleece Jacket,Apparel,31377.09,35348.43,Slow Moving,3,2020,31377.09,35032.03,0,1,0,0,0,1,1,0,24649,2020-08-20
DIST023,Manufacturing,Play-Doh Modeling Compound,Toys,3322.16,3242.42,Medium,3,2022,3322.16,2553.72,0,1,0,1,0,1,1,0,16201,2022-09-02
DIST019,E-commerce,Pepsi 330ml Can Pack,Beverages,41218.82,21367.23,Medium,4,2024,41218.82,40344.96,1,0,0,0,0,1,0,1,14079,2024-11-03
DIST021,Healthcare,7UP 600ml Bottle,Beverages,863.48,1285.49,Fast Moving,4,2021,863.48,892.91,1,0,0,0,0,1,0,1,15233,2021-11-03
DIST026,Manufacturing,Michael Kors Crossbody Bag,Apparel,6967.8,7211.41,Fast Moving,4,2022,6967.8,4376.62,1,0,0,0,0,1,0,1,18412,2022-10-22
DIST021,Healthcare,7UP 600ml Bottle,Beverages,696.85,1285.49,Fast Moving,2,2025,696.85,632.93,0,0,1,1,1,0,0,0,15247,2025-05-23
DIST013,Manufacturing,Supradyn Multivitamin Tablets,Health,3585.46,3263.81,Medium,3,2020,3585.46,4205.84,0,1,0,0,0,1,1,0,9280,2020-08-22
DIST004,Healthcare,JK Easy Copier Paper,Office Supplies,1363.26,846.22,Fast Moving,3,2025,1363.26,1233.89,0,1,0,0,0,1,1,0,2431,2025-07-23
DIST003,Education,Fossil Chronograph Watch,Apparel,1867.2,1148.1,Fast Moving,4,2024,1867.2,960.03,1,0,0,0,0,1,0,1,2151,2024-11-01
DIST001,Manufacturing,Louis Vuitton Neverfull Bag,Apparel,26812.04,68246.14,Medium,3,2020,26812.04,26473.62,0,1,0,0,0,1,1,0,115,2020-08-22
DIST002,Hospitality,Berger Silk Luxury Emulsion,Paint and ancillaries,8836.73,6173.7,Slow Moving,3,2023,8836.73,11681.65,0,1,0,1,0,1,1,0,768,2023-09-21
DIST041,E-commerce,Ray-Ban Wayfarer Sunglasses,Apparel,1049.46,2462.16,Slow Moving,1,2020,1049.46,944.51,0,0,1,0,0,0,0,0,30423,2020-03-26
DIST026,Manufacturing,Spaces Cotton Towel Set,Home Goods,2075.41,2129.66,Slow Moving,3,2023,2075.41,2270.83,0,1,0,1,0,1,1,0,19212,2023-09-18
DIST025,Financial Services,Paper Boat Aam Panna,Beverages,9845.95,6158.53,Slow Moving,3,2020,9845.95,5829.12,0,1,0,0,0,1,1,0,18262,2020-08-23
DIST028,Financial Services,Borosil Glass Set,Home Goods,1685.32,2770.72,Fast Moving,3,2020,1685.32,1298.09,0,1,0,0,0,1,1,0,20387,2020-08-22
DIST032,Manufacturing,Vaseline Body Lotion,Beauty,4491.82,3547.06,Medium,3,2025,4491.82,4164.39,0,1,0,0,0,1,1,0,23564,2025-09-20
DIST029,Manufacturing,Michael Kors Crossbody Bag,Apparel,7357.51,7211.41,Fast Moving,3,2023,7357.51,4305.93,0,1,0,1,0,1,1,0,21293,2023-09-21
DIST007,E-commerce,Garmin Forerunner Watch,Sports,5296.27,4715.79,Medium,2,2024,5296.27,4226.26,0,0,1,1,1,0,0,0,5566,2024-04-11
DIST023,Manufacturing,Louis Vuitton Neverfull Bag,Apparel,70984.36,68246.14,Slow Moving,1,2023,70984.36,124627.19,0,0,1,1,0,0,0,0,16363,2023-03-24
DIST007,E-commerce,Lenovo ThinkPad X1,Electronics,30094.04,16091.06,Slow Moving,4,2024,30094.04,18837.96,1,0,0,0,0,1,0,1,5592,2024-11-03
DIST011,Healthcare,Me-O Cat Food Seafood 7kg,Pet Supplies,11894.22,21784.25,Medium,1,2023,11894.22,19675.3,0,0,1,1,0,0,0,0,7992,2023-03-23
DIST026,Manufacturing,Me-O Cat Food Seafood 7kg,Pet Supplies,19215.94,21784.25,Slow Moving,1,2024,19215.94,28515.42,0,0,1,1,0,0,0,0,19148,2024-04-11
DIST026,Manufacturing,OnePlus 12 5G,Electronics,1610.87,2251.76,Slow Moving,3,2022,1610.87,1285.07,0,1,0,1,0,1,1,0,18664,2022-09-01
DIST002,Hospitality,Michelin P215/65R16 Tires,Automotive,3579.63,2763.1,Slow Moving,2,2025,3579.63,3592.94,0,0,1,1,1,0,0,0,844,2025-04-14
DIST037,Education,Everest Chicken Masala,Food,1032.79,1251.2,Medium,4,2020,1032.79,975.07,1,0,0,1,0,1,0,1,27669,2020-11-14
DIST013,Manufacturing,Dr. Fixit Raincoat Waterproofing,Paint and ancillaries,2187.41,1123.28,Medium,2,2022,2187.41,858.38,0,0,1,0,1,0,0,0,8994,2022-04-02
DIST002,Hospitality,LG 1 Ton Split AC,Electronics,2236.31,1437.94,Medium,4,2023,2236.31,1450.49,1,0,0,0,0,1,0,1,954,2023-11-14
DIST029,Manufacturing,Bournvita 1kg,Food,25356.63,29034.11,Fast Moving,4,2024,25356.63,30886.36,1,0,0,0,0,1,0,1,20470,2024-10-30
DIST032,Manufacturing,Pedigree Adult Dog Food 10kg,Pet Supplies,4955.74,4920.06,Fast Moving,1,2025,4955.74,8346.01,0,0,1,1,0,0,0,0,22970,2025-02-05
DIST041,E-commerce,Sony WH-1000XM5 Headphones,Electronics,14895.62,9515.13,Medium,4,2020,14895.62,10602.87,1,0,0,1,0,1,0,1,30799,2020-11-13
DIST018,Manufacturing,Levi's 501 Original Jeans,Apparel,16328.59,7288.33,Slow Moving,4,2023,16328.59,13275.85,1,0,0,0,0,1,0,1,13119,2023-11-11
DIST007,E-commerce,MAC Ruby Woo Lipstick,Beauty,7760.11,5146.8,Medium,4,2021,7760.11,7351.39,1,0,0,0,0,1,0,1,5534,2021-11-05
DIST046,Manufacturing,DJI Mavic 3 Drone,Electronics,24240.89,22239.75,Slow Moving,4,2022,24240.89,16591.72,1,0,0,0,0,1,0,1,34135,2022-10-26
DIST028,Financial Services,Revital H Capsules,Health,11313.83,9972.53,Slow Moving,3,2024,11313.83,11698.3,0,1,0,0,0,1,1,0,20291,2024-09-07
DIST012,Retail,Berger WeatherCoat All Guard,Paint and ancillaries,23197.74,13104.57,Fast Moving,2,2020,23197.74,10353.77,0,0,1,1,1,0,0,0,8965,2020-03-23
DIST047,Manufacturing,Dr. Morepen Glucometer,Health,8901.38,14827.33,Medium,1,2025,8901.38,20530.37,0,0,1,1,0,0,0,0,35272,2025-02-23
DIST001,Manufacturing,Tata Tea Premium 1kg,Beverages,509.9,1121.9,Fast Moving,1,2023,509.9,944.51,0,0,1,1,0,0,0,0,402,2023-03-21
DIST048,Manufacturing,IFB Microwave Oven,Home Goods,15977.04,11621.95,Medium,4,2022,15977.04,12564.46,1,0,0,0,0,1,0,1,36169,2022-10-26
DIST024,Hospitality,Fluval Aquarium Filter,Pet Supplies,2273.77,3819.25,Fast Moving,2,2020,2273.77,1681.28,0,0,1,1,1,0,0,0,17484,2020-03-24
DIST006,Financial Services,Philips Air Purifier 3000i,Electronics,3839.93,2898.74,Medium,3,2025,3839.93,3413.75,0,1,0,0,0,1,1,0,4252,2025-07-19
DIST031,Education,Tetra Fish Food 1L,Pet Supplies,4245.85,6832.26,Slow Moving,4,2025,4245.85,3768.23,1,0,0,0,0,1,0,1,22628,2025-12-24
DIST046,Manufacturing,Real Mixed Fruit Juice,Beverages,4545.37,3092.51,Slow Moving,3,2025,4545.37,2702.8,0,1,0,0,0,1,1,0,34580,2025-08-17
DIST029,Manufacturing,Honda Engine Oil 10W-30,Automotive,3570.11,4770.42,Fast Moving,2,2023,3570.11,2994.7,0,0,1,0,1,0,0,0,20768,2023-03-24
DIST048,Manufacturing,Cadbury Dairy Milk Chocolate,Food,17923.92,12480.74,Slow Moving,4,2023,17923.92,20563.78,1,0,0,0,0,1,0,1,35737,2023-11-14
DIST026,Manufacturing,Royal Canin Maxi Puppy 4kg,Pet Supplies,2509.86,4123.24,Medium,1,2022,2509.86,3444.57,0,0,1,1,0,0,0,0,19097,2022-03-31
DIST010,E-commerce,Parle-G Biscuits Value Pack,Food,8372.7,5909.6,Fast Moving,3,2021,8372.7,5259.35,0,1,0,1,0,1,1,0,7619,2021-09-12
DIST015,Retail,Fevicol Marine Waterproof,Paint and ancillaries,1488.24,3298.47,Slow Moving,1,2024,1488.24,1884.2,0,0,1,1,0,0,0,0,10523,2024-04-07
DIST001,Manufacturing,Play-Doh Modeling Compound,Toys,2933.89,3242.42,Fast Moving,3,2022,2933.89,2356.06,0,1,0,1,0,1,1,0,446,2022-08-30
DIST033,E-commerce,Parle-G Biscuits Value Pack,Food,11020.23,5909.6,Fast Moving,4,2025,11020.23,9341.2,1,0,0,0,0,1,0,1,23999,2025-10-02
DIST040,Retail,Britannia Good Day Cookies,Food,5614.49,4600.58,Fast Moving,3,2020,5614.49,5568.87,0,1,0,0,0,1,1,0,30197,2020-08-21
DIST001,Manufacturing,Pawzone Cat Scratch Post,Pet Supplies,4818.94,2378.99,Medium,4,2022,4818.94,4481.01,1,0,0,0,0,1,0,1,12,2022-10-23
DIST038,Education,Columbia Hiking Backpack,Sports,5696.9,7917.89,Medium,1,2021,5696.9,10199.29,0,0,1,0,0,0,0,0,28218,2021-04-12
DIST050,Wholesale,Parle-G Biscuits Value Pack,Food,5447.54,5909.6,Fast Moving,4,2020,5447.54,4532.48,1,0,0,1,0,1,0,1,37401,2020-11-12
DIST020,Retail,Shell Helix Ultra 4L,Automotive,2357.33,4141.9,Slow Moving,2,2022,2357.33,2136.46,0,0,1,0,1,0,0,0,14302,2022-04-01
DIST036,Healthcare,Scotch Magic Tape,Office Supplies,3712.04,4473.52,Fast Moving,1,2021,3712.04,8172.71,0,0,1,0,0,0,0,0,26847,2021-04-13
DIST005,Financial Services,Ponds Face Powder,Beauty,1900.1,2244.92,Medium,2,2021,1900.1,1454.36,0,0,1,1,1,0,0,0,3527,2021-04-12
DIST037,Education,Mattel Barbie Dreamhouse,Toys,12334.78,12981.66,Fast Moving,2,2025,12334.78,8582.29,0,0,1,1,1,0,0,0,27526,2025-05-03
DIST005,Financial Services,Savic Dog Carrier,Pet Supplies,2453.02,3801.62,Medium,3,2020,2453.02,2722.24,0,1,0,0,0,1,1,0,3617,2020-08-22
DIST022,E-commerce,Amaron Battery 45Ah,Automotive,26739.08,15903.38,Medium,4,2023,26739.08,20127.57,1,0,0,0,0,1,0,1,15869,2023-11-10
DIST004,Healthcare,Voltas 2 Ton Window AC,Electronics,3040.35,4366.23,Medium,2,2021,3040.35,2615.3,0,0,1,1,1,0,0,0,2915,2021-04-12
DIST041,E-commerce,Tetra Fish Food 1L,Pet Supplies,6682.54,6832.26,Medium,1,2024,6682.54,10281.83,0,0,1,1,0,0,0,0,30857,2024-04-10
DIST021,Healthcare,Nivea Men Face Wash,Beauty,1078.34,1370.86,Fast Moving,2,2022,1078.34,859.45,0,0,1,0,1,0,0,0,15146,2022-03-31
DIST017,Retail,Bombay Dyeing Bedsheet Set,Home Goods,7073.08,6567.88,Medium,2,2023,7073.08,4322.66,0,0,1,0,1,0,0,0,12525,2023-03-20
DIST036,Healthcare,Parker Vector Fountain Pen,Office Supplies,20438.7,13816.22,Slow Moving,4,2025,20438.7,12858.06,1,0,0,0,0,1,0,1,27348,2025-12-26
DIST021,Healthcare,Baidyanath Chyawanprash,Health,4194.18,6209.52,Slow Moving,1,2024,4194.18,7923.89,0,0,1,1,0,0,0,0,15220,2024-04-08
DIST015,Retail,Dell XPS 15 Laptop,Electronics,7257.04,6356.26,Slow Moving,2,2021,7257.04,5409.93,0,0,1,1,1,0,0,0,10881,2021-04-15
DIST026,Manufacturing,Dove Moisturizing Cream,Beauty,6253.89,3468.33,Slow Moving,4,2025,6253.89,4372.38,1,0,0,0,0,1,0,1,18999,2025-12-13
DIST028,Financial Services,IFB Microwave Oven,Home Goods,17467.22,11621.95,Fast Moving,4,2025,17467.22,15609.87,1,0,0,0,0,1,0,1,19930,2025-10-13
DIST027,Wholesale,Kissan Mixed Fruit Jam,Food,9705.5,8738.38,Medium,4,2020,9705.5,7770.15,1,0,0,1,0,1,0,1,19567,2020-11-15
DIST035,Education,Royal Canin Maxi Puppy 4kg,Pet Supplies,4556.55,4123.24,Fast Moving,4,2023,4556.55,3525.52,1,0,0,0,0,1,0,1,26245,2023-11-13
DIST038,Education,Speedo Swimming Goggles,Sports,2767.94,2407.12,Fast Moving,4,2023,2767.94,1759.08,1,0,0,0,0,1,0,1,28091,2023-11-11
DIST041,E-commerce,Paper Boat Aam Panna,Beverages,9707.69,6158.53,Slow Moving,3,2023,9707.69,5932.0,0,1,0,1,0,1,1,0,30483,2023-09-21
DIST049,Financial Services,Tata Salt 1kg,Food,2557.63,2968.99,Medium,2,2022,2557.63,2549.22,0,0,1,0,1,0,0,0,36492,2022-04-02
DIST047,Manufacturing,Fortune Sunflower Oil 5L,Food,2731.91,3981.79,Slow Moving,4,2025,2731.91,2885.46,1,0,0,0,0,1,0,1,35251,2025-12-27
DIST002,Hospitality,Nerolac Excel Anti-Peel Exterior,Paint and ancillaries,2271.9,3593.19,Slow Moving,4,2024,2271.9,2665.51,1,0,0,0,0,1,0,1,1142,2024-11-02
DIST018,Manufacturing,Nerolac Excel Anti-Peel Exterior,Paint and ancillaries,4300.82,3593.19,Medium,3,2024,4300.82,5883.71,0,1,0,0,0,1,1,0,13099,2024-09-05
DIST026,Manufacturing,JK Tyre 185/65 R15,Automotive,5268.31,3179.2,Slow Moving,4,2024,5268.31,2851.81,1,0,0,0,0,1,0,1,18903,2024-11-03
DIST014,Manufacturing,Berger Easy Clean,Paint and ancillaries,5244.63,8913.79,Fast Moving,4,2023,5244.63,7659.45,1,0,0,0,0,1,0,1,10409,2023-11-12
DIST010,E-commerce,Sony WH-1000XM5 Headphones,Electronics,16070.35,9515.13,Medium,4,2025,16070.35,12273.37,1,0,0,0,0,1,0,1,7224,2025-11-09
DIST032,Manufacturing,Nerf Elite Blaster,Toys,2371.6,1725.61,Medium,3,2024,2371.6,1638.35,0,1,0,0,0,1,1,0,23102,2024-09-09
DIST038,Education,Ray-Ban Wayfarer Sunglasses,Apparel,4875.26,2462.16,Fast Moving,4,2023,4875.26,3637.29,1,0,0,0,0,1,0,1,28068,2023-11-13
DIST013,Manufacturing,Morphy Richards Toaster,Home Goods,8155.69,7381.4,Medium,3,2025,8155.69,9261.62,0,1,0,0,0,1,1,0,9528,2025-09-21
DIST028,Financial Services,Sony WH-1000XM5 Headphones,Electronics,3722.01,9515.13,Fast Moving,1,2021,3722.01,8603.5,0,0,1,0,0,0,0,0,20346,2021-04-13
DIST044,Healthcare,Pantene Anti-Dandruff Shampoo,Beauty,3820.15,5199.53,Medium,1,2021,3820.15,7005.28,0,0,1,0,0,0,0,0,33143,2021-04-11
DIST037,Education,Scotch Magic Tape,Office Supplies,3086.34,4473.52,Fast Moving,2,2022,3086.34,2719.65,0,0,1,0,1,0,0,0,27651,2022-04-04
DIST036,Healthcare,Pigeon Favorite Electric Kettle,Home Goods,8435.73,6581.96,Slow Moving,2,2021,8435.73,4833.24,0,0,1,1,1,0,0,0,26326,2021-04-13
DIST010,E-commerce,Sprite 2.25L Bottle,Beverages,9382.34,7729.18,Fast Moving,2,2025,9382.34,7637.0,0,0,1,1,1,0,0,0,7517,2025-05-09
DIST045,E-commerce,Prestige Popular Pressure Cooker,Home Goods,3189.77,2876.37,Slow Moving,3,2020,3189.77,2779.02,0,1,0,0,0,1,1,0,33601,2020-08-20
DIST018,Manufacturing,Tetra Fish Food 1L,Pet Supplies,8035.33,6832.26,Fast Moving,2,2024,8035.33,5645.9,0,0,1,1,1,0,0,0,13053,2024-04-07
DIST005,Financial Services,Kinley Water 1L Pack,Beverages,8005.24,8863.91,Medium,2,2023,8005.24,5677.19,0,0,1,0,1,0,0,0,3715,2023-03-20
DIST003,Education,IRIS Pet Food Container,Pet Supplies,2492.36,2981.05,Fast Moving,1,2023,2492.36,3992.84,0,0,1,1,0,0,0,0,2168,2023-03-22
DIST031,Education,Dr. Morepen Glucometer,Health,19327.45,14827.33,Medium,3,2024,19327.45,16870.7,0,1,0,0,0,1,1,0,22506,2024-09-09
DIST048,Manufacturing,Philips Dry Iron,Home Goods,1804.28,1900.07,Fast Moving,2,2022,1804.28,1693.58,0,0,1,0,1,0,0,0,35665,2022-04-04
DIST021,Healthcare,Baidyanath Chyawanprash,Health,7302.78,6209.52,Slow Moving,3,2021,7302.78,5764.2,0,1,0,1,0,1,1,0,15211,2021-09-09
DIST047,Manufacturing,Philips Dry Iron,Home Goods,1926.57,1900.07,Medium,2,2021,1926.57,1089.97,0,0,1,1,1,0,0,0,35187,2021-04-13
DIST036,Healthcare,Revital H Capsules,Health,6302.0,9972.53,Medium,1,2023,6302.0,13559.56,0,0,1,1,0,0,0,0,26900,2023-03-22
DIST009,Manufacturing,Callaway Golf Club Set,Sports,1778.51,3719.5,Slow Moving,2,2020,1778.51,1255.41,0,0,1,1,1,0,0,0,6450,2020-03-25
